Formula,Energy_Above_Hull,Formation_Energy,Volume,Density,Band_Gap,Is_Metal,Magnetic_Ordering,Total_Magnetization
CoBO3,1.226717350722222,-0.910297727,37.75525238159948,5.178507210504986,0,1,1,3.7646886
BaZnO3,0.17429412799999602,-1.844181115,69.67818890775195,5.975383989729056,0,1,1,1.6937669
BaYbO3,0.135584711416665,-3.051083985,81.15579506815625,7.332556032630358,0,1,1,1.0000001
BeGeO3,1.346963369999998,-1.188172349,43.05488498849875,5.000350700463459,0,1,0,0.0018884
BeAgO3,0.6506316833333311,-0.777852184,45.43780109,6.025540851142892,0,1,0,0.0032476
BeCdO3,0.516208147999998,-1.263394712,47.24786719250145,5.954360275822377,0,1,1,1.9998612
BeInO3,0.710374608,-1.527801407,44.986705688153236,6.342490224546631,0,1,1,0.7138448
BeSbO3,0.8188777727500051,-1.525668536,45.78170326605363,6.484145020487226,0,1,0,0.0833848
BePdO3,0.8275869360000001,-0.850071426,42.81809943999384,6.33803315723255,0,1,0,0.0017675
CaTmO3,0.40145595524999905,-2.966752421,77.96984479230309,5.4736010757073235,0,1,1,1.0000608
CaHoO3,0.441341794874999,-2.895609852,80.13702098788315,5.242610785694643,0,1,1,0.999849099999999
CaHgO3,0.462410946999999,-1.21200197,73.60014685629169,6.512779155765943,0,1,0,0.0003943
CdBO3,1.024361147950001,-0.988364041,42.938277854427824,6.621547143902192,0,1,1,0.672809299999999
CoSbO3,0.580026283874999,-1.068112115,53.359474093335905,7.116842923310956,0.29549999999999904,0,0,0.0018907
CeBeO3,0.41890689699999906,-3.178541142,46.67338151802652,7.013334961429547,0.809399999999999,0,0,4.5e-06
CoSnO3,0.683751723500002,-1.095084598,52.426711210164086,7.146859736015265,0,1,1,0.073429399999999
CrTcO3,0.6304814391249991,-1.40032656,58.98279651663666,5.574121430837644,0,1,1,4.8320309
CrCuO3,0.5850320386250011,-1.024200595,50.60278799076263,5.366602669462742,0,1,1,1.0001263
CeMnO3,0.377304224000006,-2.792029401,60.371551975903536,6.685230623331083,0,1,1,5.0220103
CrGeO3,0.606627581,-1.547161352,52.451887167378345,5.465313354129075,0,1,1,3.9998534
CoRhO3,0.7968873444999961,-0.443217951,59.037908071244885,5.902010642739138,0,1,1,4.2389291
CrRhO3,0.9724235252499971,-0.759399987,60.0951043992927,5.606497365687114,0,1,1,2.6781449
CoMoO3,0.6738278065000021,-1.047837765,63.216023109056,5.328963454597332,0,1,1,4.3210656
DyInO3,0.698763192999999,-2.300793391,70.02291696360375,7.714620905876316,1.5367000000000002,0,0,0.0003027
EuCdO3,0.585351804,-1.675695014,72.1640053711473,7.187903433173979,0,1,1,6.3226394
EuErO3,0.610768562999998,-3.140364764,79.70974853734867,7.65006990830001,0,1,1,5.985251
CsAsO3,0.7626517824999941,-1.126004108,67.69726825568856,6.275110295414904,0,1,0,0.0004725
CsPdO3,0.238677719,-0.687527663,74.07238969648931,6.4411604741401,0,1,1,2.1250169
CsMoO3,0.37378243524999805,-1.775428217,70.60272032171409,6.511217942104932,0,1,1,0.9997940999999991
CsPaO3,0,-3.457622891,86.93019019772653,7.86886217827183,2.972999999999999,0,0,0
CsNdO3,0.291359467249996,-2.147413578,104.99198912886199,5.142459551389267,0,1,1,2.0020867
CsAcO3,0.23001730649999702,-2.186816213,115.52101286493193,5.863348429784877,0,1,1,1.9999826
CsCdO3,0.454132825,-0.690637123,93.63968780473493,5.201431676083625,0,1,1,3.0265081
CsRuO3,0.378263059000004,-1.267780487,67.44006663288721,6.942879627931556,0,1,1,0.6265599
CsTeO3,0.302410398611113,-1.423787066,77.30795936087551,6.626515179082276,0,1,0,0.000270599999999
CsTiO3,0.355658736000005,-2.358746078,69.27365160285488,5.48379645047965,0,1,1,0.9994985
GaGeO3,0.7033704434999991,-1.401622939,52.90533441225176,5.97486459308068,0,1,0,0.005148199999999
GaNiO3,1.000703324333331,-0.650788651,49.484259465906604,5.919929658044955,0,1,1,0.8019234
CsThO3,0.146533561999999,-2.963829883,95.77858339239336,7.159281548667069,0,1,1,0.729339499999999
CsSmO3,0.292566048624998,-2.18640956,100.85670052802942,5.454037584460338,0,1,1,2.003056
GaBO3,1.406577837166667,-1.126948652,38.07755404786291,5.605211383792214,0,1,0,0.0016908
GaFeO3,0.9412599324999991,-1.046784079,54.210064246236215,5.316604208992787,0,1,1,4.9978076
GaFeO3,0.970704212499999,-1.017339799,55.3622322858092,5.205957994132141,0,1,1,3.9359016000000002
CuBO3,1.128113087291667,-0.696853817,37.627671376176025,5.3996322964140955,0,1,1,1.9710161
CuPdO3,0.718975018999997,-0.094658999,54.57419554411089,6.63203672746162,0,1,0,0.002643699999999
ErAlO3,0.18607017420000102,-3.595122191,50.466770895183345,7.9705295534887615,3.0097,0,0,1.2800000000000001e-05
DySnO3,0.8484255742499951,-2.149717456,70.88038130870991,7.712473706428706,0,1,0,0.0004956
GaSiO3,0.6737551248333331,-2.046275905,45.74953767768221,5.29224411463588,0,1,0,0.0074265
FeAsO3,0.7807650435000001,-0.885954939,54.84869713950589,5.412087243894191,0,1,1,3.6312272
GaTeO3,0.613529692416665,-1.193745644,58.734493651861776,6.935710366037678,0,1,0,0.0005189
FeAgO3,0.345864825833333,-0.695022397,57.61912852121193,6.101360078973732,0,1,1,5.4824302
GaSnO3,0.575774915125002,-1.517511535,58.05563839429101,6.762534269224833,0,1,0,0.0007614
EuInO3,0.5066763509999991,-2.212943621,73.62807472763184,7.099259642816595,0,1,1,6.0000798
EuBeO3,0.39830606449999906,-2.565422535,48.33761733293479,7.178883535766599,0,1,1,5
FeRhO3,1.037876189249996,-0.364199115,59.247936856376974,5.794535835922729,0,1,1,5.1219675
EuTmO3,0.5840283082499991,-3.183594422,77.77437689449803,7.876204539246209,0,1,1,6.0018311
EuPdO3,0.307972339999999,-1.79083724,65.4166296222544,7.777221409122811,0,1,1,6.3657468
EuMoO3,0.149660001249994,-2.482626112,68.93214563075512,7.128128081561703,0,1,1,8.9849788
EuTcO3,0.14644849212500102,-2.423651901,62.47493265931672,7.919622357468801,0,1,1,6.7845308
GdBeO3,0.31543744900000004,-2.873410768,46.63279248900443,7.629560996578337,0,1,1,5.959154
GdCdO3,0.675020263999998,-1.811146171,70.87709295487406,7.442256580708544,0,1,1,6.9336049
GdSiO3,0.607033879624996,-2.882494295,51.90876675147047,7.464244455265322,0,1,1,6.5779426
GdThO3,0.7811935103333311,-3.137951191,96.63496616304798,7.514163318402116,0,1,1,7.0243404
GePdO3,0.674000174000002,-0.935923786,53.483516561437256,7.049630161449204,0,1,1,2.0008729
GdZrO3,0.39293696174999904,-3.280181135,72.1126937347448,6.826865628840743,0,1,1,6.6541714
GeTeO3,0.7278014918333381,-1.014709907,59.40039549100962,6.939503104568603,0,1,0,0.003015
InSiO3,0.565854375222222,-2.06253356,49.14932005240002,6.449727694958696,0,1,0,0.0037086999999990005
InSbO3,0.458201840500001,-1.414700604,69.2358588741692,6.825218971911616,0,1,0,0.012849399999999001
HoSiO3,0.7570571732499971,-2.783655504,51.048295860736005,7.839893360987574,0,1,0,0.0051438
InAsO3,0.6154403055000001,-1.194767694,60.84657034167246,6.488005852930813,0,1,0,0.0007635999999990001
KPbO3,0.154595876499998,-1.200046564,82.92657461938236,5.893054640887403,0,1,1,1.0255598
KTeO3,0.08427374347221901,-1.638802142,69.64928845122509,5.11867290592566,0,1,0,0.0001793
KLuO3,0.242561158083332,-2.379096528,83.77670255820917,5.194363902990446,0,1,1,2.0003458
KAuO3,0.364279867999998,-0.550954586,71.87610219949094,6.562651688367877,0,1,1,1.3575593
KYbO3,0.430134396499999,-2.138255775,82.64208449107699,5.226959406441775,0,1,1,2.0000002
LaMgO3,0.209941144749999,-2.943346983,61.43297867320221,5.708989785524037,0,1,1,1.0015996
LaZnO3,0.131482920749999,-2.522841184,60.61046362504101,6.912586053211705,0,1,0,0.00039529999999900005
KAcO3,0.212425222749998,-2.212632815,100.80951668519734,5.173812216172573,0,1,0,0.002486099999999
KOsO3,0.038625092428564003,-1.62517957,60.75217475613986,7.580164649281197,0,1,0,0.0059018
KNpO3,0,-3.11304054,78.70004291254199,6.8383050336629605,0,1,1,1.9999989
LaZrO3,0.28710248682499,-3.428166948,73.75816404510208,6.261569380374259,0,1,0,0.0019398
LaSnO3,0.525964737062493,-2.447777261,74.80253514100687,6.784308009954025,0,1,0,0.000961699999999
LiCdO3,0.5380530354285711,-0.675997922,53.231081072507145,5.220475318260051,0,1,1,3
LiTmO3,0.48891754646428504,-2.223948162,48.28906697313098,7.698441212061701,0,1,1,2.0001978
LiPaO3,0,-3.339490446,80.52091246018041,5.8975088322415194,3.1954000000000002,0,0,0
LiAcO3,0.12925668721428302,-2.407406714,60.21066048006748,7.775550911967442,0,1,1,2.0002079
LiDyO3,0.41252842821428604,-2.257823718,49.620450663239936,7.276562009900035,0,1,1,1.997817899999999
LiErO3,0.46041971721428704,-2.235956588,48.84467197755944,7.553920963942889,0,1,1,1.9999748
LiEuO3,0.401048150214285,-1.989367385,53.30408940567633,6.445487587073693,0,1,1,4.0085695
LiLaO3,0.22204904146428603,-2.383744675,55.858268996912024,5.76256037230548,0,1,1,1.9983233
LiNdO3,0.259888149964283,-2.298714777,53.67410237173956,6.162155477543917,0,1,1,1.9996507000000001
LiPmO3,0.287546243964285,-2.298333461,52.5712357067057,6.31537090733444,0,1,1,1.9965288
LiGdO3,0.35363091671428504,-2.261904236,50.79737479231591,6.936351682565695,0,1,1,5.0028096
LiPrO3,0.23509200108928402,-2.29737244,54.47924863528783,5.969453574381734,0,1,1,1.9971092
CsTlO3,0.36811675650000303,-0.7549295,93.26801547114742,6.8596295552048385,0,1,1,2.0013608
CsPbO3,0.214985168666667,-1.121751017,89.94995765714654,7.164664583017451,0,1,1,1.0528167
CsAuO3,0.44821452400000106,-0.459805179,78.95204306569005,7.94746075648926,0,1,1,1.474563799999999
CsEuO3,0.305617719499998,-1.964967934,97.4962479003604,5.669343712101113,0,1,1,4.0012924
CsTbO3,0.292340615,-2.246749296,96.95295739897536,5.82034162502607,0,1,1,2.0151148
CsSbO3,0.325578188,-1.614402739,73.8242428170085,6.807856048934401,0,1,0,0.0202912
CsYbO3,0.43763858875000106,-2.104876888,87.93403677090595,6.683842604499664,0,1,1,2
MgTlO3,0.569564716999998,-1.195977605,62.506207052787076,7.350449885126004,0,1,1,1.4382643
MgBiO3,0.45651727566667905,-1.642190122,60.95774362961122,7.662396584623495,0,1,1,0.9979262
MgHgO3,0.512373026499998,-0.956973635,62.734466400036546,7.223299178475568,0,1,1,2.0172459
MgInO3,0.800011728499999,-1.412345633,58.578606738934866,5.304360757056846,0,1,1,1.0716981
MgReO3,0.649838266071428,-1.726476866,60.35474831531324,7.112386319166634,0,1,0,0.0019014
NiSbO3,0.6628730848750041,-0.957017399,54.94858203961168,6.903777905566449,0,1,1,0.9890065
NaPbO3,0.308695351749999,-1.088504399,79.72380712196995,5.794279118417319,0,1,1,1.0103981
NaYbO3,0.558355794249997,-1.994772392,80.10341817872687,5.058685204024398,0,1,1,2.0000001
NbFeO3,0.555858301499986,-1.910904075,64.17497521827609,5.090930893481664,0,1,1,3.1422007
NdNpO3,1.037101979312499,-2.474213572,90.83334720707875,7.847009308489407,0,1,1,3.978307
NdInO3,0.42484623274999905,-2.462961132,71.77626339859677,7.103770977716351,1.646799999999999,0,0,1.69e-05
NiPdO3,0.7809306559999991,-0.142819505,50.24692203567436,7.042822187086094,0,1,1,3.8199859
PrPbO3,0.5854630621250081,-1.980562581,93.4090064158571,7.041604055881917,0,1,1,1.0002077
PrCuO3,0.024692680187500003,-2.312583337,56.9104200105911,7.366070383638502,0,1,0,0.0016305999999990002
PmBeO3,0.273470728249999,-2.885722042,48.16743617261043,6.964168280987622,0,1,1,0.9998513
PmErO3,0.635076357,-3.31152114,77.65505796283766,7.703569739272002,1.695799999999999,0,0,7.64e-05
PmEuO3,0.7983015077500001,-2.84233522,87.94284464083904,6.513585180689889,0,1,1,7.1550432
PmInO3,0.47924233475000005,-2.435841808,71.27102965144373,7.17178954663811,1.6185,0,0,5.9100000000000014e-05
PmMgO3,0.312467389250001,-2.820906727,57.368701080609554,6.289848752025451,0,1,1,0.998285499999999
PrBeO3,0.252533759374999,-2.853243746,49.85265037165066,6.592440355136668,0,1,1,0.9998085
SrTaO3,0.059606806506677004,-3.278887796,67.26411512562386,7.815019078429382,0,1,0,0.00023769999999900002
SrYbO3,0.271411767249997,-2.976735248,77.2777039711498,6.632430481083948,0,1,1,1.0000003
SrZnO3,0.16797229800000002,-1.871074827,63.04788092844678,5.294603309951961,0,1,0,0.3169806
SrTmO3,0.20589536299999803,-3.119328557,80.4155987800097,6.28884423301585,0,1,1,0.999033
SrWO3,0.19504557100000103,-2.455699439,68.98501547948386,7.689681846972675,0,1,1,1.9998355
RbGeO3,0.419926687666665,-1.486983048,61.565349989323494,5.559085831884512,0,1,1,1.000886
RbHgO3,0.36366087350000004,-0.473718297,83.95126452155172,6.6075602505037345,0,1,1,1.5159997
RbPuO3,0.022020938000004,-2.885427986,78.55915213020248,7.978663495176141,0,1,1,2.9999998
RbSnO3,0.18585081483333102,-1.649811396,74.11954479593331,5.649631292418526,0,1,1,1.0000062
RbRhO3,0.115868383,-1.108701878,66.07194957741817,5.940555901425838,0,1,1,2.3490745
SbPdO3,0.5075797387499971,-0.911754811,63.684440061159755,7.201204721323514,0,1,1,1.1373264
ScCoO3,0.559231103089286,-2.040111364,49.10300326279377,5.136443602936916,0.785999999999999,0,0,0.0005578
SiMoO3,0.8953065618333371,-1.674858801,48.44761250350568,5.8961021910090725,0,1,1,3.9989593
SiAgO3,0.48604006533333605,-1.654687447,47.48972232323486,6.432114179278898,0,1,0,0.153213
SnGeO3,0.31299769599999705,-1.632876663,57.701963183861174,6.887929191489851,0,1,0,0.001404799999999
SrDyO3,0.25280565,-3.026185685,83.6217141622725,5.919956586919827,0,1,1,1.000689
SrAuO3,0.274543589999995,-1.420715157,70.7442566555607,7.8065701441959625,0,1,0,0.0005235999999990001
SrErO3,0.222959852249998,-3.083582123,81.45420436686246,6.174505378718418,0,1,1,0.9997273
SrPdO3,0.07012186049999601,-1.677081801,65.91341396431488,6.09760384930354,0,1,0,0.5146607
SrSbO3,0.132098440799997,-2.375606297,74.54787045732388,5.733048487761328,0,1,0,0.000120699999999
TaFeO3,0.5382121325000511,-2.14055665,63.017091198476514,7.5044199147459025,0,1,1,3.0137322
TbBeO3,0.33177757837500105,-2.900455279,45.99403544769507,7.796004750847253,0,1,1,0.9899391999999991
TbMgO3,0.449121891375001,-2.757292313,57.35423346911667,6.694606786001649,0,1,1,1.0010994
TbSiO3,0.7094974339999941,-2.815659758,51.82427694555707,7.530094610668917,0,1,0,0.0004615
TbTeO3,1.102878487901052,-1.610451418,77.89026142912171,7.1316928879254124,0,1,0,0.0316166
TbVO3,0.400170577,-2.891458178,56.75255092161906,7.544947010877843,0,1,1,2.0022212
TcSnO3,0.33065778574999805,-1.498840827,63.24387741514354,6.950211234899953,0,1,0,0.0003817
TiTeO3,0.598959147333333,-1.954392125,62.21540914976123,5.964321374667137,0,1,0,1.8e-06
YbScO3,0.712130161125003,-3.241935407,62.482436628725175,7.069084342631335,0,1,0,0
TmScO3,0.6286550321249981,-3.40074774,64.08062583322518,6.786384872381213,2.571599999999999,0,0,0.0005899
TmCrO3,0.39895016849999704,-2.848458345,56.34323775911637,7.925818869102425,1.9288999999999992,0,1,2.999918199999999
YSiO3,0.736387453416664,-2.795143751,51.624579106919604,5.306999070894734,0,1,0,0.0010811
ZrBeO3,0.662112432,-2.867200542,41.75165948717156,5.895549670305644,0.6259,0,0,2e-06
ZrNiO3,1.009210973999997,-1.766193799,50.26469396929328,6.538318643506497,0,1,1,1.6399918
ZrBO3,1.162429119299998,-2.084401497,40.99870729715771,6.076679151888352,0,1,0,0.0057902
NdSbO3,0.7686863123333441,-2.075499448,78.48933829513199,6.643062743880359,0,1,0,0.00024359999999900003
RbPaO3,0,-3.530613109,84.09243655756401,7.197670044615942,3.000999999999999,0,0,0
KPaO3,0,-3.552497714,82.6542619610523,6.391337032195198,3.0477,0,0,0
FeSnO3,0.777139314000001,-1.081672948,65.24543243440456,5.664124969489379,0,1,1,3.9993122
SrPuO3,0.090643798000012,-3.235445857,83.05762881533012,7.589559929454946,0,1,1,3.9998094
SmSbO3,0.860086121000011,-2.017206656,77.80105459668391,6.832410945909324,0,1,0,0.000105499999999
HoSbO3,1.076734552550001,-1.863712314,76.56503528121013,7.258709678135883,0,1,0,0.0001861
DySbO3,1.039270389200001,-1.893523079,76.65860027562857,7.197205784014324,0,1,0,8.36e-05
BaBO3,1.253707967666654,-1.573943143,53.74918146839155,6.059475020396386,0,1,1,0.9997743
SrTcO3,0.077098233,-2.377870307,62.21175901326076,6.235672386085119,0,1,1,2.1712035
NbAgO3,0.07085392228571501,-2.147779927,65.1582457381741,6.339902420894476,1.3336000000000001,0,0,2.86e-05
YWO3,0.8033917662500031,-2.146636305,69.09315987921504,7.708549244752746,0,1,1,2.982423
YSnO3,0.81040251734375,-2.163402606,71.05362594266687,5.97375729057571,0,1,0,4.68e-05
AlBiO3,1.665022894249995,-0.888822955,78.10549111437122,6.037051899615939,0,1,0,0.384138
YFeO3,0.34055598087499905,-2.489925657,58.55670870199426,5.465937800635578,0.6372999999999991,0,1,4.9994461999999995
YSbO3,0.9961316007499991,-1.909878953,76.78692265678544,5.593683732708098,0,1,0,1.5700000000000002e-05
AlWO3,1.178439271249997,-1.451336169,61.36049434821571,7.004185538557308,0,1,0,0.0003073
YAgO3,0.583527590708332,-1.580749917,66.64785960361091,6.098528684371441,0,1,0,7.42e-05
YBiO3,1.099079482,-1.698720087,85.68108313135833,6.703400806382276,0,1,0,1.7400000000000003e-05
NdAlO3,0.027490916999999,-3.644979264,104.23401901492895,6.984787972938765,2.863600000000001,0,0,1e-07
YCuO3,0.222457445806816,-2.208991297,54.10253626517338,6.15230194191815,0,1,0,0.0007474
YNiO3,0.209964379000002,-2.255747863,53.025242522589764,6.125331853295538,0,1,1,1.0014157
YMnO3,0.325051983333333,-2.702431269,58.06198077710698,5.486572953630488,0,1,1,3.9989824
YCoO3,0.23103540108928602,-2.360876707,54.26048474581901,5.993226885848512,0.8330000000000001,0,0,0.00033000000000000005
YTiO3,0.30271702024999103,-3.358017142,59.0010722886116,5.200236792322234,0,1,0,0.0011034
YMoO3,0.6047194465937461,-2.313288763,68.32803813085468,5.658682029036143,0,1,1,2.988423
SrVO3,0.039101676860283006,-2.878867755,59.35966561911505,5.21885807260035,0,1,1,0.999467
SrMoO3,0.084097525000004,-2.512841191,67.94623090034395,5.659054699524615,0,1,1,2.0000939
YCrO3,0.30330756549999904,-2.887705085,57.23928827956947,5.480083491421764,1.7679,0,1,2.999626799999999
LaCrO3,0.091456824499999,-3.10516652,60.56654511365902,6.549860163598633,1.903899999999999,0,1,2.9998346
BaFeO3,0.048024622666666,-2.102256508,61.70323615127433,6.490300408521839,0,1,1,3.9875053
LaVO3,0.17725938700000102,-3.102043064,61.633057964794716,6.408106455024793,0,1,1,2.0001279
NdCrO3,0.143114159500001,-2.998728589,59.40619598973787,6.826963263257871,1.904,0,1,3.0000201
NdVO3,0.222997488,-2.998050831,60.39214532814181,6.686510488045713,0,1,1,2.0004761
SmCrO3,0.19728175550000002,-2.973790204,58.30152946273373,7.130569291617402,1.7362000000000002,0,1,2.9999808
BaMoO3,0,-2.516796095,66.35139263198728,7.039066312677537,0,1,0,3.399999999999998e-06
NaWO3,0.05530045630435201,-2.106962365,62.5512945491811,6.764876751177076,0,1,1,0.999366499999999
PrCrO3,0.118023259499999,-3.003632961,58.71817644999847,6.812662166642102,1.847,0,1,3.00005
SrCrO3,0.07254508193749301,-2.571755685,59.00943857782975,5.279509212613665,0,1,1,2.0150808
NdCoO3,0.07815874399988801,-2.442810628,54.95630053384298,7.5893615624873885,0.7914000000000001,0,0,0.0042463
PrCoO3,0.116340927999886,-2.381077041,55.69128310911385,7.389781550642455,0,1,1,1.735199199999999
CeCrO3,0.19220243360000203,-2.970420415,59.618378740261385,6.687745320618523,0,1,1,4.0008028
SmVO3,0.299045315499999,-2.950685794,59.5057310357224,6.9568406930946685,0,1,1,2.0010207
GdCoO3,0.233212029714287,-2.329470013,54.93503924339065,7.98549583486763,0,1,1,8.7266229
BaPbO3,0.027018664,-2.081831489,83.00858149731611,7.852241508861981,0,1,0,0.0002
EuTiO3,0.009138211499999,-3.549383762,59.49625945750218,6.916906578608999,0,1,1,6.9721765
TiCdO3,2.008286217,-0.663174754,68.68324431916595,5.035445983533509,0,1,1,1.0540207
CeVO3,0.265832863299998,-2.963973955,60.2489661693708,6.588682830299179,0,1,1,1.0695773
PmTiO3,0.109473932750001,-3.460296333,60.24785691045861,6.63867720604334,0,1,0,4.83e-05
BaTbO3,0.12044266375000001,-3.094681416,88.21841085680292,6.479843395744582,0,1,1,0.9997735
BaTiO3,0.014779579999968002,-3.477498398,128.738833485449,6.015663613577288,1.666299999999999,0,0,0
BaNbO3,0,-3.178754561,70.62797941745364,6.541520966089961,0,1,0,8e-07
BaSnO3,0,-2.587468272,71.13628093297905,7.097114448493584,0.372399999999999,0,0,0
SrZrO3,0.05490891149999601,-3.606749917,73.96074740540564,5.09297632587517,3.214399999999999,0,0,0
CeGaO3,0.23282465610000003,-2.890761752,59.063110754509616,7.2490042930911365,0,1,1,0.999988099999999
KTaO3,0,-3.071587858,63.7546200303669,6.981426041917768,2.0995,0,0,0
BaZrO3,7.172199999949669e-05,-3.639168969,74.74546324141521,6.143794292287296,3.0377,0,0,0
KUO3,0,-3.33510989,79.44393397949031,6.7957793352570075,0.4454,0,1,1
NaTaO3,0.027754129499998004,-3.035238167,61.52965494459861,6.799149457008522,2.2603,0,0,0
SrRuO3,0.041338998000001,-2.149272639,63.39114104699642,6.20007774291131,0,1,1,2.0018387
SrHfO3,0.032957558999999005,-3.779407365,71.01997313864919,7.344257043717289,3.7226,0,0,0
BaPrO3,0.19082811099999902,-2.891142755,96.732161628463,5.600230400246306,0,1,1,0.9999794999999991
SrCoO3,0.081854346354839,-1.9179654,117.28063713577292,5.509182073849565,0,1,1,0.0008774999999990001
SrFeO3,0,-2.222982897,56.12970212480508,5.664240346569506,0,1,1,3.8837813
SrTiO3,0.00047005399999900006,-3.551192238,59.90045030664282,5.086511723754529,1.771999999999999,0,0,0
LaAlO3,0.003053424999999,-3.719413138,54.13665153348018,6.560522946797748,3.4924,0,0,0
CeAlO3,0.017115028999995,-3.603223499,53.243562933991896,6.708320355031181,0,1,1,1.0000001
LiUO3,0.20903442499996602,-3.139474476,78.1976185374707,6.221225160327004,0.4172,0,1,1.0000097
BaBiO3,0.021211001999999,-2.212216009,86.82725775700082,7.540948198681999,0,1,0,0.0005044
SrSnO3,0.047734773499999,-2.589623864,69.67305836625314,6.061480890045354,0.9698000000000001,0,0,0
ScBiO3,0.357016045874999,-2.448213882,67.7074343450527,7.405007405474687,0.6896999999999991,0,0,0.000359899999999
LaFeO3,0.130008494000007,-2.72291731,61.96642318273111,6.50503335833213,0.848399999999999,0,1,4.9999528
BaPbO3,1.09517206,-1.013678093,101.85659215140905,6.399226750646413,0,1,0,2.96e-05
BaCeO3,0.040333896000001,-3.549502857,89.56619857936725,6.033613517741434,2.299,0,0,0.0001896
LaCoO3,0.076548746,-2.523377392,55.60374124701541,7.341623228722615,0.4388,0,0,3.13e-05
CsIO3,1.966420805000003,0.593694428068965,96.72356434542107,5.2844145569985095,0,1,0,0.009489299999999
SrNbO3,0.013476088928580002,-3.174769313,67.40372672579457,5.629866643903787,0,1,0,0.0025986
PrTlO3,0.647732866374997,-1.767120972,100.2258791905031,6.516001688581736,0,1,1,1.9856338
CeTiO3,0.08380945625000101,-3.49767458,61.288438271041045,6.393636591786039,0,1,1,1.365087599999999
PrTiO3,0.10464501399999701,-3.481524188,61.31381091813314,6.412430763114484,0,1,0,0.00019109999999900002
EuCrO3,0.187800817000001,-2.718079346,58.39386651041873,7.164906612742856,0,1,1,8.9966662
EuNbO3,0.023615870999982,-3.119947585,67.08132537327681,7.24970348697676,0,1,1,7.1246712
BaNdO3,0.17852335125000002,-2.93192638,94.61784245961687,5.783890188613706,0,1,1,0.999945699999999
EuVO3,0.043242436124989,-2.946617689,56.99431798498433,7.310121614478355,0,1,1,7.9999996
SrNiO3,0.045951716999993,-1.763969883,118.50465607365828,5.445558235163306,0,1,1,0.0173007
EuZrO3,0.09331918650000201,-3.5468717,73.94695196343135,6.538823412138973,0.38770000000000004,0,1,7.0004074
CaSnO3,0.21009045250000902,-2.484464594,67.24159084581586,5.106609751710353,1.390499999999999,0,0,0.001027
LaTiO3,0.06758425174999601,-3.597550533,62.049187819988944,6.282852087570259,0,1,0,0.002878
BaThO3,0.083406089999998,-3.691689851,97.34330038250651,7.119627087536885,3.2033,0,0,0
PrAlO3,0.018023412999994,-3.637824913,106.22475005987332,6.74964059796787,2.8792,0,0,0
BaPaO3,0,-3.563953095,90.75101233528245,7.618469715769435,0,1,1,1.0003132
EuSnO3,0.13844741162500102,-2.542926983,67.71753422187594,7.814337063803226,0,1,1,6.9237419
KPuO3,1.7393999998560613e-05,-2.921963576,76.6096388014749,7.17662531328815,0,1,1,3.0000012
CeFeO3,0.37612913599999503,-2.572784337,60.86443995809566,6.6558368488298125,0,1,1,5.9202246
NaPaO3,0,-3.440691451,81.04148454461952,6.188465124898148,2.952,0,0,0
EuGeO3,0.092227580000002,-2.600853747,56.59182512686955,7.998798443526119,0,1,1,6.807207
YbTiO3,0.46412076424999704,-3.140033188,56.585377934505445,7.891218652435582,1.897499999999999,0,0,0.000405
EuSiO3,0.25598193966667504,-3.071255264,51.38487331369103,7.369525124378975,0,1,1,6.9115957
EuRuO3,0.21820725274999403,-2.16032688,63.26752854159861,7.900983963296029,0,1,1,4.8912378
CeNiO3,0.44689075499999403,-2.396649083,54.242728695214055,7.555550238569517,0,1,1,1.9985689
ZnBO3,1.125581286166667,-1.038755997,38.57356425344683,5.34742323855386,0,1,0,0.017771699999999002
ZnGaO3,0.7340746505000001,-1.147975169,56.102008719176524,5.420391503207033,0,1,1,0.998386099999999
SrHgO3,0.273016526999999,-1.359051234,76.01870174364761,7.344072416468472,0,1,0,0.00021349999999900003
SrHoO3,0.23622259387499903,-3.054025574,82.61883275427296,6.040663396361041,0,1,1,0.9999566
SrInO3,0.194183900499991,-2.115460056,74.85410238575706,5.555595225065164,0,1,1,0.9651919
ZrAlO3,0.515989824,-2.946253523,49.523897122439884,5.572820739004825,0,1,0,0.0466204
VIrO3,1.244942713500001,-0.646806045,60.57538264454688,7.9814118168985235,0,1,1,1.981831699999999
YbMgO3,0.7193957993750001,-2.504252545,53.94974339381145,7.551508917304505,0,1,1,1.0000003
SnBO3,1.128497996062503,-1.23579385,42.61244452154257,6.9176403743407615,0,1,0,0.000295299999999
EuMgO3,0.408090983499999,-2.529818963,60.3603799640011,6.169683609995452,0,1,1,5.0031497
ScCuO3,0.572803505499999,-1.837501564,51.848925970517726,5.012149143668761,0,1,0,0.0347615
LiSmO3,0.308178575339285,-2.290626915,52.097227165665274,6.543675364096959,0,1,1,1.9996141
KTcO3,0,-1.982492657,58.14690296217846,5.285921582802932,0,1,0,2.1e-06
SbTeO3,0.702754502124999,-0.853818866,72.67459491171533,6.794326249409314,0,1,0,0.0143964
KReO3,0.03743742071428,-2.081842621,61.11912479420659,7.425354016710841,0,1,0,0.0003283
LuVO3,0.563932857749998,-2.765232774,57.22734779374253,7.947822037687013,0,1,1,1.9970962
LiCeO3,0.471113553,-2.54526026,49.97266406711705,6.481479140444835,0,1,1,1.0025296
FeRhO3,0.935127389249996,-0.466947915,53.58574568537138,6.406821234410597,0,1,1,7.7374428
